MedInc,HouseAge,Latitude,Longitude,price
2.3171,7.0,33.14,-117.1,1.595
3.4455,10.0,33.14,-117.11,1.905
4.9005,7.0,33.12,-117.14,2.64
2.082,17.0,33.13,-117.13,0.8
3.875,46.0,33.12,-117.11,2.0
0.813,12.0,33.12,-117.1,2.75
2.2875,17.0,33.11,-117.11,1.324
4.3513,12.0,33.07,-117.14,1.996
3.6389,45.0,33.07,-117.12,1.866
8.6803,16.0,33.07,-117.1,3.473
8.5957,8.0,33.07,-117.07,4.441
4.4375,5.0,33.09,-117.1,3.53
4.9844,23.0,33.08,-117.08,2.491
3.8292,21.0,33.1,-117.09,1.77
4.7566,23.0,33.09,-117.08,1.783
2.5284,11.0,33.12,-117.09,1.225
2.5331,31.0,33.11,-117.08,1.151
2.2,28.0,33.11,-117.08,1.277
3.1429,32.0,33.11,-117.09,1.716
1.8363,37.0,33.12,-117.08,1.455
3.0915,31.0,33.11,-117.07,1.399
2.2146,31.0,33.11,-117.08,1.167
1.875,33.0,33.12,-117.08,1.143
3.1458,21.0,33.12,-117.07,1.877
2.7216,32.0,33.12,-117.07,1.463
2.4122,12.0,33.12,-117.07,1.27
3.0054,17.0,33.11,-117.07,1.423
4.0484,11.0,33.09,-117.06,2.625
4.7022,15.0,33.13,-117.03,1.728
6.7957,10.0,33.13,-116.97,2.875
4.2813,17.0,33.13,-117.05,1.699
5.4786,18.0,33.11,-117.05,2.235
5.2323,22.0,33.13,-117.05,1.675
6.1868,13.0,33.1,-117.05,3.202
5.4663,25.0,33.12,-117.03,2.483
6.1834,16.0,33.09,-117.04,3.356
4.8836,16.0,33.06,-116.93,2.399
5.0278,14.0,32.99,-116.89,2.109
4.5,18.0,32.96,-116.95,2.226
4.0408,15.0,33.08,-116.84,2.259
5.5842,13.0,33.08,-116.77,2.391
5.5102,7.0,33.0,-116.78,2.21
5.4155,5.0,33.01,-116.84,1.992
2.8827,11.0,33.05,-116.88,1.667
5.2596,16.0,33.02,-116.88,1.715
3.475,11.0,33.03,-116.9,1.672
3.6348,17.0,33.05,-116.86,1.645
4.6518,17.0,33.02,-116.86,1.702
5.6674,11.0,33.02,-116.84,2.098
2.4744,17.0,33.33,-116.74,1.582
2.1797,26.0,33.16,-116.68,1.563
2.7813,23.0,33.06,-116.6,1.729
3.0089,36.0,33.09,-116.58,1.344
4.125,15.0,33.05,-116.56,1.482
3.875,11.0,33.04,-116.61,1.981
1.5909,24.0,33.09,-116.66,2.219
5.359,16.0,32.97,-116.67,1.938
4.57,18.0,32.9,-116.52,1.899
3.3214,24.0,33.36,-116.34,1.764
3.3625,19.0,33.28,-116.32,1.0
1.9875,17.0,33.07,-116.26,0.837
2.5179,18.0,32.84,-116.28,0.588
2.5795,12.0,33.19,-116.37,0.987
2.919,19.0,32.69,-116.58,1.165
2.1949,22.0,32.65,-116.45,1.271
1.7137,16.0,32.74,-116.35,1.107
1.4648,28.0,32.64,-116.2,0.618
4.2321,17.0,32.85,-116.75,2.174
3.5769,12.0,32.84,-116.79,2.318
3.1196,16.0,32.84,-116.76,1.872
2.875,16.0,32.82,-116.77,2.229
6.6361,17.0,32.82,-116.75,3.086
6.1481,11.0,32.8,-116.8,2.746
4.0159,18.0,32.86,-116.62,1.691
6.2152,13.0,32.79,-116.66,2.406
5.5164,15.0,32.75,-116.87,2.489
6.4745,8.0,32.73,-116.91,3.003
5.7652,13.0,32.72,-116.87,2.599
6.2578,9.0,32.67,-116.89,2.931
4.7367,14.0,32.74,-116.76,2.145
3.5227,19.0,32.61,-116.79,2.061
4.1607,52.0,37.8,-122.41,3.5
3.6065,52.0,37.8,-122.41,4.333
4.2015,52.0,37.8,-122.4,4.125
7.7852,12.0,37.81,-122.4,2.5
2.8229,52.0,37.8,-122.41,3.75
1.9063,52.0,37.8,-122.4,3.0
2.75,52.0,37.8,-122.41,1.688
3.3839,52.0,37.8,-122.41,4.0
1.8295,52.0,37.8,-122.41,2.438
0.8836,30.0,37.8,-122.41,4.5
3.5746,52.0,37.8,-122.41,3.5
2.9871,52.0,37.79,-122.41,3.8
4.2458,52.0,37.8,-122.42,4.5
2.0987,52.0,37.8,-122.42,4.583
3.3643,52.0,37.8,-122.42,4.2
2.5603,52.0,37.8,-122.42,2.875
2.565,52.0,37.79,-122.42,2.25
2.1343,52.0,37.79,-122.42,4.0
2.5013,52.0,37.79,-122.42,2.75
3.5066,52.0,37.79,-122.41,3.5
1.9145,52.0,37.8,-122.41,2.25
1.3668,52.0,37.79,-122.41,0.55
1.4552,52.0,37.79,-122.4,4.5
1.5156,52.0,37.79,-122.41,2.375
2.5166,52.0,37.79,-122.41,2.75
1.8068,52.0,37.79,-122.42,2.25
1.724,52.0,37.79,-122.41,2.25
4.1047,52.0,37.8,-122.43,4.667
4.199,52.0,37.8,-122.43,4.0
3.6893,52.0,37.8,-122.43,4.75
1.4804,52.0,37.79,-122.45,4.25
2.6607,52.0,37.79,-122.42,0.875
3.4423,6.0,37.79,-122.42,1.175
5.0049,25.0,37.79,-122.43,4.6
4.0882,52.0,37.79,-122.44,4.688
2.8569,52.0,37.78,-122.44,3.722
3.1576,45.0,37.78,-122.45,3.333
2.6782,24.0,37.79,-122.43,4.5
1.3062,10.0,37.78,-122.43,2.2
1.4866,39.0,37.78,-122.44,2.375
3.7159,52.0,37.78,-122.45,4.944
4.0,52.0,37.78,-122.45,3.553
5.2806,47.0,37.78,-122.46,4.0
3.6875,37.0,37.78,-122.44,4.923
2.8654,52.0,37.78,-122.44,2.8
3.875,44.0,37.78,-122.44,4.125
4.1319,43.0,37.78,-122.45,3.227
3.2011,48.0,37.78,-122.45,4.283
3.6667,52.0,37.78,-122.45,4.184
2.151,16.0,37.78,-122.44,1.469
2.9792,49.0,37.78,-122.43,3.5
3.3882,52.0,37.78,-122.44,4.714
2.943,52.0,37.78,-122.44,3.417
2.4196,52.0,37.78,-122.44,3.462
3.1607,31.0,37.78,-122.44,2.938
2.6392,26.0,37.78,-122.43,2.875
3.6437,2.0,37.78,-122.43,2.75
3.1462,19.0,37.78,-122.42,1.875
1.8438,17.0,37.78,-122.42,0.725
1.077,17.0,37.78,-122.43,1.15
0.9355,24.0,37.78,-122.43,1.125
2.4414,52.0,37.78,-122.42,2.75
2.1516,52.0,37.78,-122.42,1.875
1.3844,29.0,37.78,-122.43,1.775
2.105,52.0,37.78,-122.43,3.167
2.8202,52.0,37.78,-122.43,4.429
2.9567,52.0,37.77,-122.43,4.25
2.5721,52.0,37.78,-122.44,4.75
2.0161,52.0,37.77,-122.44,3.643
3.3679,52.0,37.77,-122.45,3.5
3.35,52.0,37.77,-122.45,4.929
3.3702,52.0,37.77,-122.43,3.357
4.445,52.0,37.77,-122.43,4.0
3.2239,52.0,37.77,-122.44,4.889
3.0766,52.0,37.77,-122.44,4.389
2.5186,52.0,37.77,-122.42,2.5
2.879,52.0,37.77,-122.42,4.5
2.6914,52.0,37.77,-122.43,3.667
2.3977,52.0,37.77,-122.43,4.125
2.3887,52.0,37.77,-122.43,3.375
3.2981,52.0,37.77,-122.43,2.227
2.7587,52.0,37.77,-122.43,3.545
3.6894,52.0,37.77,-122.43,4.188
5.1788,52.0,37.77,-122.44,4.769
4.4085,52.0,37.77,-122.44,4.0
6.8939,38.0,37.76,-122.44,4.559
4.6477,52.0,37.76,-122.45,4.5
1.1185,52.0,37.78,-122.41,0.55
1.4554,52.0,37.78,-122.41,3.75
3.8625,52.0,37.78,-122.41,3.5
3.2292,52.0,37.77,-122.41,2.75
2.6083,52.0,37.77,-122.41,1.938
2.5742,32.0,37.78,-122.4,3.5
3.4671,52.0,37.77,-122.41,2.5
1.8519,52.0,37.78,-122.41,0.325
4.7105,3.0,37.78,-122.39,2.75
3.6037,5.0,37.78,-122.39,1.875
4.6563,52.0,37.79,-122.39,3.5
2.7909,26.0,37.81,-122.37,2.5
1.6125,52.0,37.78,-122.4,1.125
4.3958,52.0,37.77,-122.4,2.25
2.0548,52.0,37.77,-122.42,1.625
1.375,52.0,37.77,-122.42,3.125
1.3365,37.0,37.76,-122.42,2.25
2.7794,52.0,37.77,-122.42,3.5
2.5755,52.0,37.77,-122.42,3.25
2.5403,52.0,37.76,-122.42,2.5
3.6031,52.0,37.77,-122.43,2.75
3.8261,52.0,37.76,-122.43,2.5
2.8458,52.0,37.76,-122.43,3.5
4.2222,52.0,37.76,-122.44,3.616
4.6053,30.0,37.76,-122.44,3.861
4.3232,28.0,37.75,-122.44,3.162
4.05,35.0,37.76,-122.44,4.231
5.2519,50.0,37.76,-122.44,3.766
3.3702,52.0,37.76,-122.44,3.7
3.9079,52.0,37.76,-122.44,3.7
5.0731,52.0,37.76,-122.44,4.054
3.5655,52.0,37.76,-122.43,4.273
4.2569,52.0,37.76,-122.43,4.554
3.3565,52.0,37.76,-122.43,3.864
3.3937,52.0,37.76,-122.42,2.7
3.5052,52.0,37.76,-122.42,3.912
2.6803,52.0,37.76,-122.42,4.9
2.0329,52.0,37.76,-122.42,2.25
2.5701,52.0,37.76,-122.42,2.667
1.65,52.0,37.76,-122.42,2.65
1.3824,46.0,37.76,-122.42,2.125
2.1289,52.0,37.75,-122.42,2.5
3.3816,52.0,37.75,-122.42,2.625
2.1971,52.0,37.75,-122.42,2.75
2.2328,52.0,37.75,-122.42,2.5
2.7173,52.0,37.75,-122.42,3.0
3.5536,52.0,37.75,-122.42,4.0
2.9052,52.0,37.75,-122.42,4.0
3.0,52.0,37.75,-122.42,2.75
3.575,52.0,37.75,-122.43,3.968
4.0625,52.0,37.75,-122.43,3.556
4.0568,52.0,37.75,-122.43,3.879
4.4318,52.0,37.76,-122.43,4.375
4.7946,52.0,37.75,-122.43,3.556
4.0,52.0,37.75,-122.44,3.75
4.2708,52.0,37.75,-122.44,3.689
3.7545,52.0,37.75,-122.43,3.837
4.2667,46.0,37.75,-122.44,3.388
5.0505,52.0,37.75,-122.44,3.804
3.5114,52.0,37.75,-122.43,3.475
4.875,52.0,37.75,-122.43,3.622
3.95,52.0,37.75,-122.43,3.477
3.2632,52.0,37.75,-122.42,3.06
4.6547,52.0,37.74,-122.42,3.257
3.0833,52.0,37.74,-122.42,3.281
5.0196,52.0,37.74,-122.43,3.243
3.775,52.0,37.75,-122.43,3.259
5.0519,40.0,37.75,-122.43,3.561
4.5469,21.0,37.75,-122.44,4.097
4.2672,23.0,37.74,-122.44,3.919
4.8382,52.0,37.74,-122.44,2.949
4.5375,23.0,37.74,-122.44,3.5
4.7437,52.0,37.74,-122.43,3.31
3.8846,52.0,37.74,-122.43,3.331
5.3292,52.0,37.74,-122.43,3.009
5.0602,52.0,37.73,-122.43,2.989
5.0782,52.0,37.73,-122.43,3.108
1.4886,52.0,37.76,-122.38,4.5
4.0042,52.0,37.76,-122.39,2.083
3.675,52.0,37.76,-122.39,1.625
3.9722,52.0,37.76,-122.39,2.909
4.5057,52.0,37.76,-122.39,3.216
3.7051,52.0,37.76,-122.39,2.537
2.8679,44.0,37.75,-122.4,2.433
4.119,52.0,37.76,-122.4,2.983
4.4375,52.0,37.76,-122.4,3.2
4.4074,52.0,37.76,-122.4,2.773
1.9944,52.0,37.76,-122.41,2.625
2.9312,52.0,37.76,-122.4,2.391
2.8135,52.0,37.76,-122.41,2.603
3.4028,52.0,37.76,-122.41,2.333
3.0865,52.0,37.76,-122.41,2.25
2.6667,52.0,37.76,-122.41,3.25
3.0774,52.0,37.76,-122.41,3.0
3.2964,52.0,37.76,-122.41,2.65
2.0577,52.0,37.75,-122.4,2.146
2.4531,52.0,37.75,-122.41,2.29
3.4063,52.0,37.75,-122.41,2.539
4.2891,52.0,37.75,-122.41,2.3
2.5809,52.0,37.75,-122.41,2.553
2.0325,52.0,37.75,-122.41,1.781
2.3903,52.0,37.75,-122.41,2.361
2.6538,9.0,37.75,-122.41,2.063
2.5694,42.0,37.74,-122.39,2.01
4.3393,43.0,37.73,-122.39,2.173
3.4472,45.0,37.73,-122.4,2.254
2.59,45.0,37.74,-122.4,2.118
1.4282,18.0,37.73,-122.38,1.404
1.4133,15.0,37.73,-122.38,2.034
2.1767,45.0,37.74,-122.39,1.853
2.625,20.0,37.73,-122.38,1.875
2.2167,40.0,37.73,-122.38,1.938
2.1667,38.0,37.73,-122.38,1.938
2.2222,46.0,37.73,-122.39,1.951
2.9063,52.0,37.73,-122.39,1.92
2.8603,52.0,37.73,-122.39,1.89
2.6364,48.0,37.73,-122.4,1.993
1.1125,28.0,37.72,-122.39,2.063
3.6607,45.0,37.72,-122.39,1.923
2.1484,52.0,37.72,-122.39,1.813
3.7813,52.0,37.75,-122.41,2.759
4.1417,38.0,37.74,-122.41,2.708
4.7031,34.0,37.74,-122.41,2.552
3.4073,52.0,37.75,-122.41,2.547
3.5912,52.0,37.75,-122.41,2.849
3.6687,48.0,37.74,-122.41,3.35
1.9464,52.0,37.74,-122.41,2.49
5.5563,52.0,37.74,-122.41,2.508
4.2212,52.0,37.74,-122.42,2.713
4.0391,52.0,37.74,-122.42,2.799
3.8864,52.0,37.74,-122.42,2.813
2.9911,52.0,37.74,-122.42,2.639
3.3555,52.0,37.75,-122.42,2.75
4.1552,43.0,37.74,-122.41,2.409
3.2813,47.0,37.74,-122.41,2.296
3.6429,52.0,37.74,-122.41,2.3
2.888,50.0,37.73,-122.42,2.464
3.4583,52.0,37.74,-122.42,2.409
2.3087,52.0,37.74,-122.42,2.586
4.3125,52.0,37.74,-122.42,2.43
3.3333,52.0,37.73,-122.42,2.923
4.6786,52.0,37.73,-122.43,2.632
4.0,49.0,37.73,-122.43,2.64
3.6694,52.0,37.73,-122.43,2.755
3.6719,48.0,37.72,-122.43,2.598
4.3125,52.0,37.72,-122.44,2.672
4.3898,52.0,37.73,-122.44,2.7
5.0224,52.0,37.73,-122.44,2.619
4.0132,46.0,37.73,-122.42,2.294
4.625,35.0,37.73,-122.42,2.793
4.5769,35.0,37.73,-122.42,2.545
4.1071,52.0,37.73,-122.43,2.409
3.4231,42.0,37.73,-122.41,2.302
3.4769,50.0,37.73,-122.4,2.387
2.3625,42.0,37.73,-122.4,2.33
3.7835,52.0,37.73,-122.41,2.713
4.0642,41.0,37.73,-122.41,2.725
4.0781,48.0,37.73,-122.42,2.503
4.2672,47.0,37.72,-122.4,2.194
2.1187,37.0,37.72,-122.4,2.393
3.8643,33.0,37.73,-122.41,2.762
4.8214,35.0,37.72,-122.41,2.429
4.0583,32.0,37.72,-122.41,2.362
4.0071,37.0,37.72,-122.42,2.447
3.6667,50.0,37.72,-122.43,2.526
3.6885,49.0,37.72,-122.43,2.54
3.7105,52.0,37.72,-122.43,2.505
3.8274,52.0,37.72,-122.44,2.52
3.0107,52.0,37.72,-122.43,2.42
3.8934,52.0,37.73,-122.43,2.518
3.1786,52.0,37.73,-122.43,2.226
3.4605,49.0,37.72,-122.44,2.65
3.9565,48.0,37.72,-122.44,2.685
4.3036,52.0,37.72,-122.45,2.618
3.7143,52.0,37.72,-122.44,2.6
4.3846,46.0,37.71,-122.45,2.706
3.8583,52.0,37.71,-122.45,2.616
3.9167,41.0,37.71,-122.45,2.436
4.0547,52.0,37.71,-122.46,2.462
4.0,47.0,37.71,-122.46,2.316
4.5,35.0,37.71,-122.43,2.669
4.0234,52.0,37.71,-122.43,2.665
3.1908,52.0,37.71,-122.43,2.556
3.8958,52.0,37.72,-122.44,2.477
3.9567,52.0,37.71,-122.44,2.515
5.3913,46.0,37.71,-122.44,2.489
5.0201,31.0,37.71,-122.44,2.641
3.5536,34.0,37.71,-122.45,2.51
3.0313,40.0,37.72,-122.4,2.191
3.0469,40.0,37.71,-122.4,2.38
3.4773,47.0,37.71,-122.41,2.263
1.2269,28.0,37.71,-122.41,1.819
4.9926,40.0,37.71,-122.41,2.139
3.495,49.0,37.71,-122.41,2.178
3.8625,41.0,37.72,-122.4,2.183
4.2727,47.0,37.72,-122.4,2.419
3.5435,52.0,37.77,-122.45,2.786
3.4531,52.0,37.76,-122.46,4.143
3.75,52.0,37.77,-122.46,4.357
3.93,52.0,37.76,-122.46,3.9
6.1636,28.0,37.76,-122.46,3.677
4.5352,26.0,37.75,-122.46,3.742
2.9899,52.0,37.76,-122.47,4.065
2.5933,52.0,37.76,-122.47,3.596
3.2679,49.0,37.76,-122.47,3.457
4.0793,52.0,37.76,-122.47,3.067
2.8711,48.0,37.76,-122.47,3.296
3.2083,40.0,37.76,-122.47,3.3
3.3239,52.0,37.76,-122.47,3.5
3.6346,39.0,37.76,-122.47,3.38
4.4312,45.0,37.75,-122.47,3.61
4.0089,51.0,37.75,-122.47,3.57
5.482,49.0,37.75,-122.47,3.663
5.1893,34.0,37.76,-122.47,4.203
4.4946,48.0,37.76,-122.47,3.586
6.1592,46.0,37.75,-122.47,3.817
4.6071,52.0,37.75,-122.47,3.374
4.0846,52.0,37.74,-122.47,3.336
6.0274,36.0,37.75,-122.45,3.49
4.95,36.0,37.75,-122.45,3.226
3.0804,35.0,37.75,-122.45,3.134
6.5372,52.0,37.75,-122.46,3.94
4.375,52.0,37.74,-122.45,3.495
6.2561,51.0,37.74,-122.46,4.31
5.0887,46.0,37.74,-122.45,3.351
5.5622,43.0,37.73,-122.44,3.136
6.203,38.0,37.74,-122.45,3.468
5.3961,52.0,37.74,-122.46,4.169
5.6787,52.0,37.74,-122.47,3.636
4.9537,52.0,37.74,-122.47,3.656
8.0069,52.0,37.73,-122.46,4.268
6.7228,52.0,37.72,-122.46,4.052
5.9245,52.0,37.73,-122.47,4.846
5.9114,46.0,37.72,-122.47,3.99
6.8322,52.0,37.73,-122.46,3.941
5.1238,52.0,37.73,-122.45,3.351
5.2088,52.0,37.73,-122.46,3.442
4.7813,39.0,37.73,-122.44,2.755
3.8304,52.0,37.73,-122.44,2.614
3.2448,52.0,37.73,-122.45,2.662
5.0634,52.0,37.73,-122.45,2.642
4.1932,46.0,37.73,-122.44,2.692
4.2167,52.0,37.72,-122.45,2.319
4.7143,46.0,37.72,-122.45,2.193
4.475,47.0,37.72,-122.45,2.212
3.6581,51.0,37.72,-122.45,2.25
3.3208,47.0,37.72,-122.46,2.386
4.0859,49.0,37.72,-122.46,2.286
3.2875,48.0,37.72,-122.46,2.215
4.0855,45.0,37.72,-122.46,2.441
2.9688,39.0,37.72,-122.46,2.32
4.1939,44.0,37.71,-122.47,2.379
3.5156,42.0,37.71,-122.47,2.394
2.5333,43.0,37.72,-122.47,2.393
3.0,46.0,37.72,-122.47,2.467
4.5913,49.0,37.72,-122.47,2.597
2.9119,45.0,37.72,-122.45,2.289
4.2562,45.0,37.71,-122.45,2.216
4.1406,52.0,37.71,-122.46,2.195
2.875,49.0,37.71,-122.46,2.25
3.0703,37.0,37.72,-122.46,2.118
3.9758,48.0,37.76,-122.48,3.486
3.275,48.0,37.76,-122.48,3.321
3.9097,52.0,37.76,-122.48,3.238
4.0977,50.0,37.76,-122.48,3.221
4.1397,52.0,37.76,-122.48,3.313
4.4094,52.0,37.76,-122.48,3.361
5.8096,52.0,37.76,-122.49,3.398
3.5302,52.0,37.76,-122.49,3.296
3.5909,52.0,37.76,-122.49,3.312
4.0391,52.0,37.76,-122.49,3.327
3.5278,48.0,37.76,-122.49,3.398
4.3977,49.0,37.76,-122.49,3.536
4.3281,49.0,37.76,-122.49,3.231
4.4,51.0,37.75,-122.48,3.184
4.3393,52.0,37.75,-122.48,3.176
3.6859,52.0,37.74,-122.48,3.118
4.4375,49.0,37.75,-122.48,3.292
3.7734,48.0,37.75,-122.48,3.147
4.7703,52.0,37.75,-122.48,3.31
3.7361,48.0,37.75,-122.49,3.202
3.7054,47.0,37.75,-122.49,3.085
4.8036,45.0,37.75,-122.49,2.978
3.9205,43.0,37.75,-122.49,3.191
3.7562,48.0,37.75,-122.49,3.212
4.8516,52.0,37.75,-122.49,3.238
3.4583,52.0,37.74,-122.49,3.213
4.0208,52.0,37.74,-122.48,3.231
4.131,52.0,37.74,-122.48,3.143
3.9236,52.0,37.74,-122.48,3.35
6.2642,48.0,37.73,-122.49,4.385
3.8333,48.0,37.74,-122.49,3.408
4.3909,52.0,37.74,-122.49,3.177
4.5744,52.0,37.74,-122.49,3.152
5.2598,47.0,37.73,-122.48,3.715
5.1991,39.0,37.73,-122.49,3.694
3.9219,37.0,37.73,-122.49,4.333
5.6204,36.0,37.73,-122.49,4.062
3.1359,38.0,37.73,-122.48,3.5
3.2059,47.0,37.72,-122.47,3.5
3.5296,43.0,37.71,-122.48,4.0
4.1116,45.0,37.72,-122.48,1.875
3.2321,46.0,37.72,-122.48,1.125
3.7083,52.0,37.76,-122.5,3.077
3.1406,43.0,37.76,-122.5,3.162
3.9464,50.0,37.76,-122.5,2.956
3.8333,48.0,37.76,-122.5,2.963
4.5329,46.0,37.76,-122.5,2.788
4.1419,45.0,37.75,-122.5,2.915
4.0985,43.0,37.75,-122.5,2.832
2.8448,43.0,37.76,-122.51,2.689
3.0465,43.0,37.76,-122.51,2.742
3.2792,40.0,37.76,-122.51,2.608
4.2644,46.0,37.76,-122.5,2.841
3.3393,45.0,37.76,-122.5,2.723
4.3859,45.0,37.75,-122.5,2.702
3.4919,44.0,37.75,-122.5,2.718
3.96,45.0,37.76,-122.54,2.722
2.9632,44.0,37.75,-122.5,2.863
3.7969,40.0,37.74,-122.5,2.978
3.7552,45.0,37.74,-122.5,2.966
5.6826,44.0,37.74,-122.49,3.0
3.5,44.0,37.74,-122.5,2.757
3.875,44.0,37.74,-122.5,2.757
4.0217,46.0,37.75,-122.5,2.724
4.0625,44.0,37.74,-122.5,2.728
3.9583,42.0,37.74,-122.5,2.737
4.3611,44.0,37.74,-122.5,2.681
4.1786,42.0,37.74,-122.54,2.711
2.9293,52.0,37.78,-122.46,3.5
3.0265,52.0,37.78,-122.46,3.5
2.7431,51.0,37.78,-122.47,3.071
3.7292,52.0,37.78,-122.47,4.167
3.9688,52.0,37.79,-122.47,4.833
3.5221,52.0,37.78,-122.47,4.433
4.1339,52.0,37.78,-122.47,3.964
3.129,48.0,37.78,-122.48,3.75
4.1148,52.0,37.79,-122.48,4.578
3.1653,44.0,37.78,-122.48,3.353
3.2028,32.0,37.78,-122.49,3.229
3.6148,46.0,37.78,-122.49,3.522
3.4236,52.0,37.78,-122.46,3.768
3.4605,52.0,37.78,-122.46,4.417
3.2396,52.0,37.78,-122.46,3.75
2.8553,52.0,37.78,-122.46,3.607
3.9375,52.0,37.77,-122.46,4.029
4.1635,52.0,37.77,-122.47,3.984
4.0652,52.0,37.78,-122.47,4.213
3.1989,52.0,37.78,-122.47,4.469
3.1392,52.0,37.78,-122.47,4.224
4.0208,52.0,37.78,-122.47,4.146
4.1856,52.0,37.78,-122.47,4.047
3.8571,52.0,37.77,-122.47,3.667
3.4883,52.0,37.78,-122.48,3.372
4.218,52.0,37.78,-122.48,3.938
3.8899,52.0,37.77,-122.48,3.485
3.5588,50.0,37.78,-122.48,3.464
3.5865,52.0,37.78,-122.48,3.114
3.0877,47.0,37.78,-122.49,3.291
3.0278,52.0,37.78,-122.49,3.563
3.7036,52.0,37.77,-122.49,3.692
4.125,52.0,37.77,-122.5,3.595
2.6719,52.0,37.78,-122.49,3.185
3.6429,42.0,37.78,-122.49,3.284
3.5833,50.0,37.78,-122.5,3.485
3.9954,52.0,37.77,-122.5,3.247
5.0562,52.0,37.77,-122.5,3.367
3.5833,52.0,37.77,-122.5,3.229
3.7167,46.0,37.78,-122.5,3.328
4.7328,45.0,37.78,-122.51,3.511
4.0353,47.0,37.78,-122.51,3.422
2.9201,32.0,37.79,-122.55,3.222
3.527,17.0,37.72,-122.54,3.189
1.2387,42.0,37.72,-122.42,2.128
2.7083,10.0,37.72,-122.36,1.804
6.1359,26.0,37.75,-122.4,2.25
4.2708,47.0,37.71,-122.38,2.071
3.3625,47.0,37.71,-122.4,2.237
0.9365,28.0,37.96,-121.28,0.525
1.1094,49.0,37.95,-121.28,0.525
1.2904,46.0,37.95,-121.28,0.633
1.2411,52.0,37.96,-121.29,1.125
0.8738,52.0,37.96,-121.29,0.75
0.7714,16.0,37.95,-121.29,0.875
2.2024,9.0,37.95,-121.3,0.45
0.7917,52.0,37.95,-121.29,0.225
1.7875,24.0,37.96,-121.3,0.768
2.3393,48.0,37.96,-121.31,0.776
1.2962,52.0,37.97,-121.29,1.102
1.3438,48.0,37.96,-121.29,1.031
1.3191,50.0,37.96,-121.29,0.923
1.125,31.0,37.96,-121.3,1.104
3.6591,52.0,37.96,-121.3,1.051
1.7788,52.0,37.96,-121.3,0.974
3.226,52.0,37.96,-121.31,1.076
3.3466,52.0,37.96,-121.31,0.926
1.65,47.0,37.97,-121.28,0.66
1.425,43.0,37.96,-121.27,0.613
1.7212,43.0,37.95,-121.27,0.59
1.8261,52.0,37.95,-121.27,0.546
1.7386,38.0,37.94,-121.27,0.52
1.4688,44.0,37.94,-121.28,0.568
1.7039,48.0,37.94,-121.28,0.527
0.696,52.0,37.95,-121.29,0.425
2.0303,40.0,37.94,-121.29,0.638
1.2625,40.0,37.95,-121.32,0.43
1.9531,41.0,37.94,-121.31,0.45
1.3417,40.0,37.94,-121.3,0.608
2.375,52.0,37.94,-121.3,0.675
2.625,36.0,37.94,-121.32,0.55
3.6094,52.0,37.96,-121.31,1.184
3.1845,47.0,37.96,-121.32,0.872
2.0398,46.0,37.96,-121.32,0.881
2.5488,42.0,37.96,-121.33,0.803
2.1284,27.0,37.96,-121.34,0.594
1.7885,36.0,37.95,-121.32,0.621
2.7656,5.0,37.96,-121.32,0.5
3.765,33.0,37.97,-121.34,0.946
3.0354,23.0,37.96,-121.34,1.137
3.1406,33.0,37.97,-121.35,0.939
3.9922,32.0,37.96,-121.36,2.474
5.8995,21.0,37.96,-121.35,1.899
3.066,37.0,37.98,-121.32,0.941
3.4625,36.0,37.98,-121.33,0.846
3.5404,38.0,37.97,-121.33,0.916
3.3235,46.0,37.97,-121.32,0.878
2.9107,43.0,37.97,-121.32,0.888
2.5195,20.0,37.96,-121.33,0.926
3.5703,43.0,37.97,-121.33,0.874
2.0043,36.0,37.97,-121.33,0.908
3.0625,47.0,37.98,-121.31,1.415
4.061,52.0,37.97,-121.3,1.136
5.1915,42.0,37.97,-121.31,1.837
3.6667,45.0,37.97,-121.31,1.231
2.625,42.0,37.98,-121.29,0.654
1.7794,52.0,37.97,-121.29,0.988
2.5043,49.0,37.98,-121.29,0.767
4.175,47.0,37.98,-121.3,0.983
2.2981,52.0,37.97,-121.3,1.054
3.4141,41.0,37.99,-121.29,0.906
1.5152,30.0,37.99,-121.29,0.813
2.6673,38.0,37.99,-121.3,0.875
2.6364,39.0,37.98,-121.3,0.938
2.8854,42.0,37.99,-121.28,0.557
2.1265,32.0,37.98,-121.26,0.557
2.5714,43.0,37.98,-121.27,0.7
2.6812,43.0,37.98,-121.27,0.728
2.1429,52.0,37.98,-121.28,0.699
1.6944,45.0,37.99,-121.29,0.752
1.1141,39.0,37.97,-121.27,0.544
2.5,43.0,37.96,-121.26,0.636
1.962,43.0,37.96,-121.27,0.527
2.5625,52.0,37.96,-121.27,0.542
0.9782,41.0,37.98,-121.26,0.542
1.5329,39.0,37.98,-121.25,0.483
2.5536,31.0,37.97,-121.26,0.505
1.7895,34.0,37.97,-121.25,0.631
2.3056,43.0,37.96,-121.26,0.623
3.0352,41.0,37.97,-121.26,0.698
2.0375,41.0,37.97,-121.25,0.75
1.7898,35.0,37.96,-121.26,0.635
2.0817,40.0,37.95,-121.25,0.553
1.725,44.0,37.95,-121.26,0.593
2.1583,39.0,37.95,-121.26,0.62
1.275,41.0,37.96,-121.27,0.54
2.5234,40.0,37.96,-121.26,0.628
2.4866,26.0,37.96,-121.25,0.683
1.9187,29.0,37.96,-121.24,0.577
1.9402,46.0,37.95,-121.25,0.622
3.7734,36.0,37.95,-121.24,0.638
